rms_ch1,rms_ch2,mav_ch1,mav_ch2,mse_ch1,mse_ch2,label
0.6003613421466767,0.5794652664879274,0.5875139664804468,0.5639267015706806,0.360433741144159,0.33577999506592476,index
0.6066071921014383,0.5828411017569083,0.5927374301675978,0.5679842931937172,0.3679722855091913,0.3397037498972067,index
0.6040237828011781,0.5869598575715147,0.5915083798882681,0.5711256544502618,0.3648447301894448,0.3445218744003728,index
0.6139066211841362,0.582382605502053,0.6016759776536313,0.5665706806282722,0.3768813395337225,0.33916949919135986,index
0.6157229945598705,0.5715053601579214,0.6029329608938547,0.5549214659685863,0.3791148060297743,0.32661837668923543,index
0.6073456306616513,0.5661662793862219,0.5955586592178771,0.5493717277486911,0.3688687150837989,0.3205442559140374,index
0.6191201997922783,0.5576232078166953,0.6063687150837989,0.5396335078534031,0.38330982179083056,0.3109436418957814,index
0.6267093288584329,0.561066831752925,0.6146927374301675,0.5440052356020942,0.39276458287818733,0.31479598969326505,index
0.627974896211993,0.5569286671636268,0.6161731843575419,0.538062827225131,0.3943524702724634,0.3101695403086538,index
0.6270934789894009,0.5614144572530148,0.6131564245810056,0.5433246073298429,0.39324623139103027,0.3151861928126971,index
0.6219276722615512,0.5647792158194552,0.6079050279329609,0.5463612565445025,0.38679402952467146,0.31897556262163873,index
0.602325191935634,0.571550624136453,0.5882122905027933,0.5521204188481675,0.36279563684029836,0.32667011595076895,index
0.6013692723415045,0.5782998625847028,0.5870111731843575,0.5586125654450262,0.3616450017165506,0.33443073106548615,index
0.593979619197155,0.5711716749952002,0.5789106145251397,0.5509947643979057,0.3528117880215973,0.3262370823168225,index
0.5978790420805417,0.57353989750906,0.5829050279329607,0.5551570680628273,0.35745934895914616,0.328948014034703,index
0.5921886528109823,0.574467835994066,0.5763687150837988,0.5552356020942408,0.3506874005180861,0.3300132945917052,index
0.5801700185272656,0.5728314577174395,0.5655027932960893,0.555130890052356,0.3365972503979277,0.32813587895068663,index
0.566545385961913,0.5745056499858192,0.5523743016759777,0.5568062827225131,0.32097367435473295,0.3300567418656286,index
0.558310505692972,0.5717307452503793,0.5432960893854749,0.5541361256544503,0.3117106207671421,0.3268760450645541,index
0.5596521204526017,0.5667280503868763,0.5462849162011173,0.5494502617801047,0.3132104959270934,0.3211806830953099,index
0.5726224281143847,0.5613412137237291,0.557877094972067,0.5445811518324607,0.3278964451796137,0.3151039582248294,index
0.5826444039206551,0.5612363978176713,0.5673463687150838,0.544869109947644,0.33947450142005553,0.31498629423535546,index
0.5829042087368673,0.5500850937559776,0.5676536312849162,0.534738219895288,0.3397773165631534,0.3025936103725227,index
0.588611249803849,0.5601439140636958,0.5745530726256982,0.5436910994764398,0.34646320339564923,0.313761204462597,index
0.5796332363487523,0.5595883306551149,0.5656983240223464,0.5433769633507853,0.33597468868012853,0.3131390998053782,index
0.5856980416020326,0.565025355702094,0.5704469273743017,0.5486649214659686,0.3430421959364564,0.31925365258627786,index
0.5826722576480833,0.5673343218761816,0.5669553072625699,0.550261780104712,0.3395069598327143,0.3218682327787068,index
0.5854202845687829,0.5584672229413338,0.5694692737430168,0.5389005235602095,0.3427169095845947,0.3118856390998054,index
0.5928583904505509,0.5608826751569774,0.5783240223463688,0.5428272251308901,0.3514810711276178,0.3145893752912475,index
0.5878358723018654,0.5549780203338186,0.5716759776536313,0.537434554973822,0.345551012764895,0.30800060305364435,index
0.5714855115375359,0.5575344709298675,0.5554469273743016,0.5382198952879581,0.3265956898973191,0.3108446862750473,index
0.5646416416762685,0.5532848075695985,0.5498603351955308,0.53217277486911,0.31882018351487157,0.30612407828732763,index
0.5645363348523252,0.5518827530059545,0.5492458100558659,0.5309947643979058,0.31870127336849663,0.30457457306543134,index
0.5556161534248539,0.5549580161732237,0.5403351955307263,0.535130890052356,0.30870930994663087,0.3079783997149201,index
0.5612558370326002,0.5525008494776783,0.5449162011173184,0.5323821989528795,0.3150081146031647,0.3052571886735561,index
0.5518481451171022,0.5425198621000019,0.5372625698324022,0.5236910994764397,0.3045363752691863,0.29432780077300513,index
0.5529891026600882,0.5411045423107012,0.5382681564245809,0.5229581151832461,0.30579694766080956,0.2927941257092733,index
0.5493319127709263,0.5481689144234341,0.5350279329608939,0.5316753926701572,0.3017655503885646,0.30048915874016613,index
0.5435996767799235,0.551086354947533,0.5284357541899442,0.5342931937172775,0.2955006085952373,0.30369617060935833,index
0.5480887544289704,0.5507169049515489,0.5337150837988827,0.533455497382199,0.3004012827315003,0.3032891093994134,index
0.5454620694981999,0.546100843627687,0.530754189944134,0.5301832460732985,0.297528869261259,0.29822613141087145,index
0.5422681317912232,0.534592085824766,0.5243854748603352,0.5198167539267016,0.2940547267563434,0.285788698226474,index
0.5325108191778184,0.5336802048084213,0.5155307262569832,0.5199999999999999,0.28356777254143123,0.2848145610043585,index
0.5340088136580811,0.5192913006677,0.5164804469273743,0.5056282722513089,0.2851654130645111,0.2696634549491516,index
0.5253323371732271,0.5186474350318148,0.5084357541899442,0.5037434554973822,0.27597406447988515,0.2689951618650805,index
0.5220908017584048,0.5178578203805825,0.5052234636871509,0.5033507853403142,0.272578805280734,0.2681767221293276,index
0.5167831038068706,0.5130111998919759,0.49885474860335194,0.49824607329842935,0.2670647763802628,0.26318049121460485,index
0.5174352372454911,0.508323714866245,0.4952793296089385,0.49424083769633503,0.26773922474329764,0.2583929990954195,index
0.5142682651778359,0.5049820322371107,0.49203910614525137,0.49052356020942406,0.26447184856902095,0.25500685288232233,index
0.5116732145429312,0.5053230806182197,0.4906424581005587,0.4904188481675393,0.2618094784806966,0.25535141580548776,index
0.5159075714967195,0.506476516400293,0.4956703910614525,0.4916230366492147,0.2661606223276427,0.2565184616649763,index
0.5114599128676505,0.5019437424922994,0.4924581005586592,0.4866230366492147,0.2615912424705846,0.2519475206271758,index
0.5173463377974381,0.4990079519993126,0.49625698324022344,0.4813089005235602,0.26764723323242096,0.24900893615854827,index
0.5057315604380652,0.4972916010075613,0.48477653631284917,0.48060209424083766,0.2557644112231204,0.24729893643266354,index
0.5056301101676058,0.4972445386793124,0.4847486033519553,0.4817801047120418,0.25566180830810525,0.2472521312464022,index
0.5030077909948978,0.48937422315340506,0.4813128491620111,0.4723560209424084,0.25301683780156675,0.2394871302869987,index
0.49466939369355123,0.48654675899763167,0.4729888268156426,0.4694240837696336,0.24469780905714555,0.23672774869109947,index
0.49100456639764445,0.48631571448075567,0.4727374301675978,0.4693717277486911,0.24108548422333884,0.23650297415092786,index
0.4867448881334334,0.4787187311823925,0.4694692737430167,0.4625130890052355,0.23692058612402864,0.22917162358487975,index
0.48319937179991945,0.47785611644557935,0.46396648044692745,0.4622774869109947,0.2334816329078368,0.22834646802445108,index
0.47482352798527083,0.4754705058866931,0.4535754189944135,0.45979057591623046,0.22545738272837926,0.22607220196814787,index
0.48350841848860543,0.4781748081742709,0.46136871508379895,0.4635340314136126,0.23378039074935242,0.22865114717250076,index
0.4691100239816281,0.4780572768010283,0.44751396648044695,0.4652094240837696,0.2200642146000437,0.22853875990241498,index
0.472236341991797,0.47690170922534364,0.44751396648044683,0.46319371727748687,0.22300716269779344,0.2274352402620542,index
0.4672308552940635,0.4707814421267316,0.4430167597765364,0.45651832460732983,0.2183046721388221,0.22163516625092516,index
0.46956495353847033,0.4723144279338307,0.444804469273743,0.458586387434555,0.22049124559158578,0.22308091883446177,index
0.48022787977827613,0.4762528400256173,0.4564525139664804,0.46123036649214655,0.23061881651633842,0.22681676763246622,index
0.4749260552616119,0.47359783248855575,0.45195530726256977,0.45903141361256544,0.22555475796635563,0.22429490693785809,index
0.4769288663258347,0.46948165376036294,0.4525977653631285,0.45547120418848164,0.22746114353484592,0.22041302321756528,index
0.4672619987492803,0.46736862442949795,0.44371508379888275,0.4521989528795812,0.21833377547517244,0.21843343110112112,index
0.46394587922068425,0.45629090776136216,0.4412849162011173,0.44031413612565445,0.21524577884585372,0.2082013925056879,index
0.4578030782308336,0.45710989175469685,0.43620111731843564,0.43994764397905756,0.20958365843762677,0.2089494531399907,index
0.46258956722536665,0.4498211042117178,0.44251396648044694,0.43246073298429316,0.213989107705752,0.20233902579424906,index
0.45959143894602017,0.44955876262830435,0.44175977653631276,0.43253926701570683,0.21122429075247337,0.2021030810558921,index
0.4574660068981164,0.45582426436582946,0.44011173184357544,0.4377225130890052,0.2092751474673075,0.2077757599846496,index
0.45211056921127935,0.4552928017438399,0.4351675977653631,0.43688481675392665,0.204403966792547,0.20729153531975553,index
0.446782797844544,0.4437333392203326,0.42871508379888273,0.4257329842931938,0.19961486844979867,0.19689927633562676,index
0.45101759625604426,0.44126886302900054,0.4325139664804469,0.4216753926701571,0.20341687213258017,0.19471820947890683,index
0.44901094279897286,0.4413753856122573,0.42796089385474856,0.4205235602094241,0.20161082675322245,0.19481223102436884,index
0.4561689416270471,0.43756503391454316,0.433854748603352,0.41782722513089005,0.2080901033051403,0.1914631589046353,index
0.46213005029973064,0.44025919311569844,0.4403351955307263,0.42047120418848166,0.21356418339003155,0.19382815712288587,index
0.45525687763167466,0.43747246523133965,0.433463687150838,0.41688481675392675,0.2072588246309416,0.19138215783558568,index
0.4568172514102116,0.4430007806091266,0.4349720670391061,0.4228272251308901,0.20868200118598051,0.1962496916202955,index
0.45338310559827194,0.4426422907747329,0.4310893854748603,0.4220680628272251,0.2055562404419338,0.19593219758230315,index
0.4514737336691112,0.4267338503192018,0.4293296089385475,0.40528795811518337,0.20382853219312755,0.18210177900825092,index
0.4541106563927238,0.42405694440399877,0.4329329608938547,0.40303664921465976,0.20621648824943045,0.17982429209725612,index
0.4524826701364606,0.4319386006639892,0.4328212290502793,0.4105235602094241,0.20474056677382102,0.18657095474356514,index
0.45794886097106097,0.4319210690318694,0.436731843575419,0.41154450261780107,0.20971715926469212,0.18655580987363288,index
0.45499518042836407,0.42938305618834194,0.4361731843575419,0.41005235602094237,0.20702061421303955,0.1843698089416408,index
0.4498916188505437,0.4237380628284898,0.4333798882681564,0.4046335078534032,0.20240246871196285,0.1795539458896412,index
0.44333023422304696,0.4170473394233375,0.42712290502793304,0.39727748691099485,0.19654169657626167,0.17392848332008445,index
0.45220435645913915,0.4139005061755332,0.4366480446927375,0.39280104712041874,0.20448878000062418,0.1713136290123626,index
0.45570457696296834,0.40832267393200605,0.43840782122905025,0.38651832460733,0.20766666146499793,0.16672740604698336,index
0.4588635660975397,0.39750177549595467,0.44192737430167595,0.3759947643979058,0.21055577229175118,0.15800766152243637,index
0.452363586296242,0.40408936947748514,0.4337430167597765,0.3841623036649215,0.20463281420679758,0.16328821852471148,index
0.44154033392609554,0.4111378848415262,0.4184357541899441,0.3869371727748691,0.19495786648356794,0.16903436035196406,index
0.4323510753157744,0.4116238058065244,0.4090223463687151,0.38871727748691093,0.18692745232670643,0.1694341575066473,index
0.4173764851596468,0.41030296597654253,0.3959497206703911,0.3882984293193717,0.17420313036422086,0.16834852388914784,index
0.4234039845297447,0.40791405499732025,0.40346368715083797,0.382565445026178,0.1792709341156643,0.1663938762643568,index
0.4227873942505624,0.41012087371227707,0.39986033519553066,0.38452879581151833,0.1787491807371805,0.16819913105452153,index
0.424548109575379,0.4214763746235775,0.40078212290502796,0.3960732984293194,0.180241097344028,0.17764233436583424,index
0.4115492155020772,0.42150694087211205,0.3868435754189944,0.3951308900523561,0.16937275678037517,0.17766810120336615,index
0.3960135376630723,0.4186145454480769,0.3722346368715085,0.39332460732984303,0.15682672201242157,0.17523813766070007,index
0.395957479750171,0.4202292348846087,0.3718156424581005,0.39481675392670157,0.15678232577010706,0.17659260985170364,index
0.40261291182460995,0.42879261516813655,0.3783798882681564,0.402931937172775,0.16209715676789113,0.18386310682272966,index
0.40519780679595546,0.4247987799580558,0.3819553072625698,0.40384816753926706,0.16418526263225247,0.1804540034538527,index
0.41002446868062076,0.41884039587030725,0.38586592178770956,0.39725130890052357,0.16812006491682535,0.1754272772127957,index
0.4079842025323195,0.4165565582792364,0.38385474860335195,0.3945026178010472,0.1664511095159327,0.17351936624544284,index
0.40009547173742266,0.4118687143173086,0.3738826815642458,0.39198952879581156,0.16007638650479078,0.16963583783339276,index
0.3928772687462254,0.41098434308327025,0.36815642458100567,0.39123036649214654,0.1543525482974938,0.1689081302595872,index
0.39484344385024883,0.41067057945100244,0.3687709497206705,0.3900261780104712,0.15590134515152462,0.1686503248266221,index
0.4022902079862129,0.4190650616434033,0.3760055865921787,0.4012565445026178,0.16183741144159045,0.17561552589018942,index
0.40685083907467373,0.42391867059699256,0.38167597765363126,0.4042146596858639,0.16552760525576604,0.1797070392807215,index
0.40683367458375314,0.4356768147251648,0.38243016759776544,0.41486910994764387,0.16551363877531913,0.18981428688906554,index
0.4067202173046242,0.4357784926513617,0.383072625698324,0.4151047120418848,0.16542133516432073,0.1899028946574929,index
0.4099929738809594,0.4313203592091429,0.3856703910614525,0.40869109947643983,0.16809423863175305,0.18603725226830406,index
0.42060992094333105,0.43207676627379504,0.39553072625698327,0.409476439790576,0.1769127055959552,0.1866903319536197,index
0.42783367067266154,0.4312685607316659,0.4020391061452514,0.40785340314136126,0.1830416497612434,0.1859925714755626,index
0.42839974468978514,0.44019591455351503,0.4052793296089386,0.4170942408376963,0.18352634125027312,0.1937724431896055,index
0.4331814179786513,0.4414231260940584,0.4100000000000001,0.41641361256544507,0.18764614088199497,0.19485437625065102,index
0.44504281439498783,0.4408053612645361,0.4211173184357542,0.4171204188481675,0.19806310664461158,0.19430936651955819,index
0.4472155146578319,0.4347092547674566,0.4239664804469274,0.410130890052356,0.20000171655066942,0.18897213618047748,index
0.45207726013459376,0.4393057037921113,0.428463687150838,0.41607329842931934,0.20437384913080117,0.19298950138428225,index
0.45081471075844715,0.43094666693398304,0.4260614525139665,0.40811518324607327,0.20323390343622236,0.1857150297415093,index
0.4558746507544173,0.4249495073822966,0.4312849162011173,0.40031413612565436,0.20782169720046195,0.18058208382445656,index
0.45951087582188477,0.42370555495851775,0.4381005586592178,0.3988219895287958,0.21115024499859558,0.1795263973027055,index
0.46039680324849613,0.41610447897070113,0.43946927374301664,0.39096858638743454,0.21196521644143446,0.17314293741947864,index
0.46103502155018933,0.4215483968694578,0.44016759776536313,0.39361256544502615,0.21255329109578353,0.1777030509032099,index
0.465714672693658,0.4255754742135364,0.4442178770949722,0.39693717277486906,0.21689015636216102,0.18111448425207638,index
0.4672573231886991,0.4323227693426299,0.4465083798882681,0.40573298429319365,0.21832940607346843,0.1869029768920808,index
0.47195785653514144,0.431875689738088,0.4512011173184358,0.40463350785340313,0.22274421834524516,0.18651661138674924,index
0.47265673392824037,0.43520782978096356,0.4512849162011173,0.4097905759162303,0.2234043881277114,0.18940585510265617,index
0.4685667392980084,0.43067497638170177,0.44653631284916195,0.4060209424083771,0.21955478917636775,0.18548093528137938,index
0.4711599993121026,0.4339635159947781,0.4511452513966482,0.40968586387434563,0.22199174495178056,0.18832433321455005,index
0.4736365268476537,0.4366598081505276,0.453659217877095,0.41484293193717275,0.22433155956430822,0.19067178805405555,index
0.4851119015290052,0.4430615705241754,0.46432960893854747,0.4235078534031414,0.2353335570050872,0.19630355527534882,index
0.4854891641148071,0.4548686007296138,0.4628491620111732,0.4352094240837696,0.2356997284728941,0.20690544392971685,index
0.48198977621679523,0.45108608948231643,0.45918994413407815,0.4329842931937173,0.23231414437751632,0.20347866012444837,index
0.4813602952477657,0.44877226840398965,0.4580726256983239,0.4315445026178011,0.23170773384101614,0.2013965488884625,index
0.48097865859389577,0.4466537837439926,0.4568156424581005,0.4296858638743455,0.23134047002278335,0.1994996025328253,index
0.4679279552111231,0.44509777680887713,0.4462849162011174,0.42926701570680625,0.21895657126806284,0.19811203092020502,index
0.4595417784159259,0.44143275119176495,0.4384357541899441,0.42405759162303674,0.21117864610967196,0.19486287382473066,index
0.46415916273198143,0.44335990798014935,0.444441340782123,0.42573298429319373,0.21544372834805403,0.19656800800416652,index
0.4696790116221565,0.44172280285937066,0.4486312849162011,0.42515706806282716,0.22059837395836582,0.19511903456593843,index
0.4626028076390474,0.4449945322903001,0.4412011173184357,0.4275130890052356,0.2140013576355295,0.19802013376826294,index
0.4526043947166088,0.4473707870941661,0.4314245810055865,0.4292146596858639,0.20485073811678783,0.2001406211452537,index
0.45602780836801077,0.44118988617792343,0.4350279329608939,0.4254188481675393,0.20796136200493115,0.19464851566568903,index
0.4674797779365047,0.44546528998331436,0.44692737430167595,0.4310994764397906,0.21853734277956371,0.19843932457991834,index
0.4756880725316387,0.4463184194892035,0.4558100558659218,0.4319371727748691,0.22627914234886554,0.19920013157534058,index
0.487868733883615,0.45377487693275426,0.47013966480446917,0.43761780104712045,0.23801590150120155,0.20591163893533626,index
0.4986470882027471,0.4580353707588578,0.4749720670391062,0.44123036649214653,0.24864891857307825,0.20979640086620435,index
0.5002931321379048,0.464686010610396,0.47653631284916215,0.4495811518324607,0.25029321806435506,0.21593308845700507,index
0.505126646554745,0.4624417977716838,0.48027932960893865,0.4455497382198953,0.2551529290596423,0.2138524163263069,index
0.5076358205206852,0.4758417799258902,0.48298882681564254,0.4586910994764398,0.2576941262757093,0.22642539952303933,index
0.5095293653479336,0.47452855824966034,0.4853631284916201,0.4578010471204189,0.25962017415186794,0.22517735259450128,index
0.5229879100384426,0.4713161588895906,0.49986033519553075,0.45455497382198956,0.2735163540463781,0.2221389216304378,index
0.5242281551985851,0.4747855465419891,0.5015363128491619,0.45712041884816756,0.2748151587029119,0.22542131520517533,index
0.5221542382587437,0.4828150642103534,0.5000000000000001,0.46502617801047125,0.2726450485315689,0.2331103862284477,index
0.5208655405499153,0.48686201408765944,0.4990782122905027,0.4691623036649215,0.2713009113323554,0.2370346207614923,index
0.5199127727038677,0.48245945462072093,0.49776536312849173,0.46609947643979055,0.2703092912206236,0.23276712535292346,index
0.5168795724045903,0.4811390138952994,0.49645251396648044,0.46502617801047114,0.267164492369152,0.2314947506921411,index
0.5304864203749031,0.47181025595927284,0.511899441340782,0.45345549738219904,0.28141584220217847,0.22260491762835455,index
0.5308000536755736,0.4830909798598626,0.5111731843575419,0.4661518324607329,0.28174869698199184,0.2333768948219622,index
0.5295290819741717,0.4842452219059422,0.510391061452514,0.466282722513089,0.280401048656409,0.23449343493873523,index
0.5334886211747562,0.4844053216735847,0.5143854748603351,0.4663612565445026,0.2846101089229425,0.23464851566568903,index
0.531073100425044,0.487315178750565,0.5107262569832401,0.46958115183246063,0.28203863799506884,0.23747608344069512,index
0.5224047707320736,0.49232577221847285,0.5030167597765363,0.47465968586387447,0.27290674448363034,0.24238466599051559,index
0.5252460370098244,0.4878256623145069,0.504245810055866,0.4707853403141361,0.27588339939452583,0.23797387681258733,index
0.5286489779553152,0.4884075267932336,0.5065921787709498,0.4721204188481676,0.27946974189319934,0.23854191222828322,index
0.5252090468845446,0.5002576705100501,0.5024022346368715,0.48274869109947643,0.27584454292937177,0.2502577369041419,index
0.5264384272482328,0.5059372416914555,0.5074301675977654,0.4891361256544502,0.27713741768359285,0.25597249253035825,index
0.5233383166407439,0.5171632104518792,0.5049162011173185,0.5011256544502618,0.2738829936643675,0.26745778624489464,index
0.5282493657388365,0.509963030719198,0.511927374301676,0.4931675392670157,0.2790473924034831,0.2600622927003097,index
0.5278942375914016,0.5086000071476937,0.5102793296089386,0.49298429319371734,0.27867232608220716,0.2586739672706341,index
0.5386995890818244,0.5245510258109429,0.521340782122905,0.5085340314136126,0.2901972472769264,0.2751537786793125,index
0.5331502275458339,0.5283903504891656,0.516731843575419,0.5120680628272251,0.2842491651321744,0.2791963624900633,index
0.5366214050710125,0.5291815373022917,0.5201396648044693,0.5138481675392669,0.28796253238038766,0.2800330994216167,index
0.5391601993336962,0.5388787805964144,0.524217877094972,0.5229319371727749,0.290693720545551,0.29039034017707843,index
0.5383657027631642,0.5451229853019091,0.5238268156424581,0.5295811518324607,0.28983762991167566,0.2971590691044653,index
0.5450402129034564,0.5434555604313535,0.5312569832402234,0.5281413612565445,0.2970688336818451,0.2953439461637565,index
0.5471801819267572,0.5505712959763445,0.5337709497206705,0.5346073298429319,0.2994061514933991,0.3031287519530715,index
0.5568375327027936,0.5507199536168553,0.5426256983240223,0.535261780104712,0.31006803782653475,0.3032924673117513,index
0.552001742443183,0.5560030094425225,0.53768156424581,0.5386125654450261,0.3047059236603102,0.30913934650914177,index
0.5558276003746894,0.5625830469960974,0.5429608938547487,0.5445549738219895,0.30894432133828537,0.31649968476741314,index
0.5582000906655812,0.5535740026596286,0.5454189944134078,0.5351832460732984,0.31158734121906306,0.3064441764206025,index
0.5625832162089012,0.5548330973414798,0.5503631284916201,0.5373560209424084,0.31649987515995126,0.30783976590553996,index
0.5772765212762346,0.558965259808872,0.5645251396648043,0.5419109947643979,0.33324818201679096,0.31244216167319977,index
0.5759023976975551,0.5534610915385504,0.5624301675977653,0.5358115183246073,0.3316635716737929,0.3063191798470437,index
0.5784659929744643,0.553156042056712,0.5652793296089386,0.5358638743455497,0.334622905027933,0.30598160686384696,index
0.5757168914844136,0.5526109805854388,0.5618715083798883,0.5344764397905759,0.33144993914047616,0.30537889586360023,index
0.5761451322217808,0.5451156939228328,0.5592458100558659,0.5277486910994764,0.3319432133828532,0.29715111976097147,index
0.5771952164607603,0.5421878657872823,0.5601955307262569,0.5260732984293193,0.33315431790518396,0.29396768180696803,index
0.5836958958638913,0.5413201144908139,0.5672346368715084,0.5284816753926701,0.3407008988483506,0.2930274663523478,index
0.5860261967578022,0.5450271838889079,0.567877094972067,0.5317277486910994,0.34342670328641434,0.2970546311778734,index
0.5810347946031792,0.5447192984091653,0.5613687150837989,0.5313612565445026,0.33760143253955865,0.29671911405937335,index
0.5785415223318152,0.5493151575808478,0.5586871508379888,0.5353664921465967,0.3347102930620143,0.30174714234807165,index
0.5715639427546868,0.5498575662024777,0.5522346368715084,0.5354188481675394,0.3266853406572829,0.30234334311011213,index
0.5800246204103223,0.5529391353971457,0.5605865921787709,0.5385602094240838,0.33642856028213847,0.305741687453743,index
0.5840855595080372,0.5547758463437392,0.5652234636871509,0.5395811518324608,0.34115594082581685,0.3077762396864121,index
0.5880862191929909,0.5505638278113489,0.5699720670391062,0.535130890052356,0.34584540120470647,0.30312052849428467,index
0.5870535562505625,0.5691784591041376,0.5710055865921788,0.5521989528795812,0.34463187790643235,0.3239641183081604,index
0.58181212819697,0.5779613853503184,0.5648603351955307,0.5616753926701571,0.33850535251708747,0.33403936295605924,index
0.5917670119002888,0.581906731062291,0.573463687150838,0.5645549738219895,0.3501881963733965,0.3386154436556015,index
0.5937113876475274,0.5693386281526636,0.5768156424581006,0.5524869109947644,0.35249321182235255,0.32414647350675696,index
0.5943335283623276,0.5755422988827493,0.5794692737430168,0.5587172774869109,0.3532323429356136,0.33124893780324,index
0.5945991828608524,0.5748691695514898,0.5796927374301677,0.5574607329842932,0.3535481882587934,0.3304745621008196,index
0.592909452236369,0.5784402686332658,0.5776536312849161,0.5608638743455497,0.3515416185512312,0.3345931443765247,index
0.5838075030771429,0.5765026167549918,0.5689106145251396,0.5603403141361256,0.3408312006491683,0.33235526712535296,index
0.5861808880005669,0.5755496810678637,0.5706703910614523,0.5590314136125655,0.3436080334571331,0.3312574353773197,index
0.5853491085259256,0.5745489481247779,0.5706983240223464,0.557958115183246,0.3426335788520958,0.33010649379128865,index
